sample_idx,target_class,formula,n_picks,depth,precision_train,n_tp,n_fp
276,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( ( F(x_1 <= -2.305) ) ∨ ( (x_0 => 0.5282) ∧ ( F[171,217](x_0 => 0.8061) ) ) ) )",2,4,1.0,10,0
277,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
278,7.0,"( ( (x_0 => 0.3299) ∨ (x_1 => 3.1543) ) ∧ ( G[77,78](x_0 <= -0.5073) ) )",1,2,0.769231,10,3
279,7.0,"( ( G[135,147]( (x_1 <= 0.4275) ∧ (x_2 <= -0.9608) ) ) ∧ ( G[80,101]( (x_0 => 1.9742) ∨ (x_0 <= -0.9067) ) ) )",2,3,1.0,11,0
280,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
281,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
282,8.0,"( ( G[81,127](x_0 => 0.5439) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
283,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
284,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
285,8.0,"( ( ( ( (x_0 <= -1.9998) ∧ (x_2 <= -0.1361) ) ∧ (x_2 <= -0.3918) ) ∨ ( G[75,120]( (x_0 => -0.0926) ∧ (x_1 => -0.1897) ) ) ) ∧ ( (x_1 <= -0.0622) ∧ ( F[36,95](x_1 => 0.9815) ) ) )",2,4,1.0,5,0
286,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) )",2,4,1.0,9,0
287,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
288,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
289,8.0,"( ( ( ( (x_0 <= -1.9998) ∧ (x_2 <= -0.1361) ) ∧ (x_2 <= -0.3918) ) ∨ ( G[75,120]( (x_0 => -0.0926) ∧ (x_1 => -0.1897) ) ) ) ∧ ( F( (x_0 <= -0.1759) ∧ ( F[25,36](x_1 => 1.8719) ) ) ) )",2,4,1.0,5,0
290,8.0,"( ( F[152,inf]( (x_1 <= -1.5306) ∧ (x_0 <= -1.2751) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,6,0
291,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
292,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) )",2,4,1.0,9,0
293,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
294,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
295,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( F[152,inf]( (x_1 <= -1.5306) ∧ (x_0 <= -1.2751) ) ) )",2,3,1.0,7,0
296,4.0,"( ( ( ( ( G[242,inf]( (x_0 <= -0.0329) ∨ (x_0 => 1.3283) ) ) ∧ ( ( G(x_1 => -1.6568) ) ∧ ( (x_0 <= -0.1201) ∨ ( G[171,217](x_0 <= 0.1579) ) ) ) ) ∧ ( F[135,147]( (x_1 => 1.9222) ∨ (x_2 => 0.534) ) ) ) ∧ ( ( F[249,inf](x_0 <= -1.3344) ) ∨ (x_1 => 0.5713) ) ) ∧ ( F[80,101]( (x_0 <= 1.0381) ∧ (x_0 => 0.0294) ) ) )",5,7,0.0,0,0
297,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
298,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) )",2,4,1.0,9,0
299,8.0,"( ( G[81,127](x_0 => 0.5439) ) ∧ ( F( (x_0 <= -0.1759) ∧ ( F[25,36](x_1 => 1.8719) ) ) ) )",2,4,1.0,6,0
300,8.0,"( ( ( ( (x_0 <= -1.9998) ∧ (x_2 <= -0.1361) ) ∧ (x_2 <= -0.3918) ) ∨ ( G[75,120]( (x_0 => -0.0926) ∧ (x_1 => -0.1897) ) ) ) ∧ ( (x_1 <= -0.0622) ∧ ( F[36,95](x_1 => 0.9815) ) ) )",2,4,1.0,5,0
301,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
302,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
303,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
304,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
305,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
306,6.0,"( ( ( ( (x_0 <= -1.9194) ∧ (x_1 => -0.6815) ) ∨ ( F[2,4](x_2 <= 1.3482) ) ) ∧ ( (x_1 <= -1.2952) ∨ (x_1 => 1.4477) ) ) ∧ ( G[89,inf]( (x_1 => -1.4236) ∧ (x_2 => -1.2501) ) ) )",2,4,0.857143,6,1
307,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
308,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
309,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
310,8.0,"( ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) ∧ ( F( ( (x_1 <= -1.0183) ∨ (x_0 => -0.47) ) ∧ ( G[29,69](x_2 <= -1.3015) ) ) ) )",2,4,0.8,8,2
311,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( G( (x_1 <= 0.564) ∨ (x_0 => -0.6607) ) ) )",2,3,1.0,8,0
312,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
313,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) )",2,4,1.0,9,0
314,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( (x_1 <= -0.0622) ∧ ( F[36,95](x_1 => 0.9815) ) ) )",2,3,0.9,9,1
315,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
316,8.0,"( ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) ∧ ( G[83,150]( (x_0 <= -0.8165) ∨ (x_0 => -0.1694) ) ) )",2,4,0.916667,11,1
317,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( ( F[58,71](x_2 => 0.692) ) ∧ (x_0 <= 0.7795) ) ∧ ( (x_1 <= 0.4127) ∧ (x_2 => -1.3299) ) ) )",2,4,1.0,9,0
318,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( ( (x_2 => -0.3029) ∨ (x_0 => 4.6012) ) ∧ ( G[264,inf]( (x_2 => -0.1763) ∧ (x_2 => -1.01) ) ) ) )",2,4,1.0,8,0
319,8.0,"( ( ( F[57,106](x_0 => 1.4195) ) ∧ ( (x_2 => -0.6267) ∨ (x_2 <= -1.9031) ) ) ∧ ( F[152,inf]( (x_1 <= -1.5306) ∧ (x_0 <= -1.2751) ) ) )",2,3,1.0,7,0
